Country,State_Name,Years_in_US,Education_Group,Total_People,Sum_Mortgages,Sum_Income,Sum_Rent,Total_Renters,State_Rent_Benchmark,Mortgaged_Ownership_Rate,Avg_Income,Avg_Rent_Paid_Renters,Rent_Performance_Ratio
Mexico,Montana,3,3_HS Graduate,284.0,0.0,11360000.0,511200.0,284.0,978.4425666754687,0.0,40000.0,1800.0,1.8396583113876592
Mexico,Montana,6,1_Low (No/Primary),1093.0,0.0,30027800.0,429680.0,695.0,978.4425666754687,0.0,27472.827081427266,618.2446043165468,0.6318660137786167
Mexico,Montana,6,3_HS Graduate,480.0,0.0,2860800.0,101920.0,182.0,978.4425666754687,0.0,5960.0,560.0,0.5723381413206051
Mexico,Montana,6,4_Some College,181.0,0.0,3547600.0,126700.0,181.0,978.4425666754687,0.0,19600.0,700.0,0.7154226766507564
Mexico,Montana,10,2_Some High School,432.0,262.0,12288000.0,238000.0,170.0,978.4425666754687,60.64814814814815,28444.444444444445,1400.0,1.4308453533015129
Mexico,Montana,14,3_HS Graduate,1042.0,100.0,26724000.0,1008780.0,774.0,978.4425666754687,9.596928982725528,25646.833013435702,1303.3333333333333,1.332048888430694
Mexico,Montana,15,1_Low (No/Primary),541.0,0.0,12812000.0,732200.0,523.0,978.4425666754687,0.0,23682.07024029575,1400.0,1.4308453533015129
Mexico,Montana,16,2_Some High School,151.0,0.0,0.0,105700.0,151.0,978.4425666754687,0.0,0.0,700.0,0.7154226766507564
Mexico,Montana,18,2_Some High School,350.0,0.0,9450000.0,630000.0,350.0,978.4425666754687,0.0,27000.0,1800.0,1.8396583113876592
Mexico,Montana,19,3_HS Graduate,363.0,311.0,9588800.0,41600.0,52.0,978.4425666754687,85.67493112947659,26415.42699724518,800.0,0.8176259161722931
Mexico,Montana,19,4_Some College,1347.0,101.0,47656500.0,553500.0,615.0,978.4425666754687,7.498144023756496,35379.732739420935,900.0,0.9198291556938296
Mexico,Montana,20,3_HS Graduate,180.0,21.0,3180000.0,111300.0,159.0,978.4425666754687,11.666666666666666,17666.666666666668,700.0,0.7154226766507564
Mexico,Montana,22,2_Some High School,355.0,0.0,7977200.0,159740.0,163.0,978.4425666754687,0.0,22470.985915492958,980.0,1.001591747311059
Mexico,Montana,22,3_HS Graduate,172.0,0.0,326800.0,168560.0,172.0,978.4425666754687,0.0,1900.0,980.0,1.001591747311059
Mexico,Montana,23,1_Low (No/Primary),564.0,0.0,34980000.0,820800.0,513.0,978.4425666754687,0.0,62021.27659574468,1600.0,1.6352518323445862
Mexico,Montana,23,3_HS Graduate,663.0,216.0,16884000.0,470400.0,294.0,978.4425666754687,32.57918552036199,25466.06334841629,1600.0,1.6352518323445862
Mexico,Montana,23,4_Some College,305.0,0.0,16222000.0,218960.0,305.0,978.4425666754687,0.0,53186.88524590164,717.9016393442623,0.7337187319880545
Mexico,Montana,24,3_HS Graduate,832.0,562.0,23788300.0,125670.0,213.0,978.4425666754687,67.54807692307693,28591.70673076923,590.0,0.6029991131770661
Mexico,Montana,25,3_HS Graduate,145.0,0.0,4060000.0,79750.0,145.0,978.4425666754687,0.0,28000.0,550.0,0.5621178173684515
Mexico,Montana,26,3_HS Graduate,804.0,156.0,19615400.0,393600.0,246.0,978.4425666754687,19.402985074626866,24397.26368159204,1600.0,1.6352518323445862
Mexico,Montana,27,3_HS Graduate,267.0,0.0,7694600.0,29400.0,35.0,978.4425666754687,0.0,28818.7265917603,840.0,0.8585072119809076
Mexico,Montana,29,3_HS Graduate,751.0,445.0,33318800.0,403080.0,306.0,978.4425666754687,59.254327563249,44365.9121171771,1317.2549019607843,1.346277182560163
Mexico,Nebraska,0,1_Low (No/Primary),851.0,329.0,3198200.0,309430.0,319.0,764.1534488810148,38.66039952996474,3758.1668625146885,970.0,1.2693785540331144
Mexico,Nebraska,0,2_Some High School,1025.0,0.0,11536300.0,860440.0,812.0,764.1534488810148,0.0,11254.926829268292,1059.655172413793,1.3867046912704444
Mexico,Nebraska,0,3_HS Graduate,1387.0,266.0,31966400.0,890030.0,787.0,764.1534488810148,19.17808219178082,23047.152126892575,1130.9148665819569,1.4799578124498525
Mexico,Nebraska,0,5_College+ (Bachelor or Higher),2294.0,715.0,75546000.0,1397100.0,1579.0,764.1534488810148,31.16826503923278,32931.99651264167,884.8005066497783,1.1578832863287243
Mexico,Nebraska,1,1_Low (No/Primary),3495.0,979.0,121110600.0,540280.0,992.0,764.1534488810148,28.011444921316166,34652.5321888412,544.6370967741935,0.712732629253628
Mexico,Nebraska,1,2_Some High School,906.0,0.0,6820000.0,197960.0,355.0,764.1534488810148,0.0,7527.593818984547,557.6338028169014,0.729740608556397
Mexico,Nebraska,1,3_HS Graduate,1604.0,654.0,16477000.0,296600.0,445.0,764.1534488810148,40.77306733167082,10272.443890274315,666.5168539325842,0.8722290724573653
Mexico,Nebraska,1,4_Some College,985.0,325.0,5594290.0,292760.0,502.0,764.1534488810148,32.99492385786802,5679.482233502538,583.1872509960159,0.7631808138142986
Mexico,Nebraska,1,5_College+ (Bachelor or Higher),1868.0,564.0,47665900.0,1090010.0,1304.0,764.1534488810148,30.19271948608137,25517.077087794434,835.8972392638037,1.0938866277288242
Mexico,Nebraska,2,1_Low (No/Primary),2128.0,596.0,57444300.0,818950.0,1268.0,764.1534488810148,28.007518796992482,26994.501879699248,645.8596214511041,0.8451962395731724
Mexico,Nebraska,2,2_Some High School,1285.0,82.0,12833200.0,693150.0,926.0,764.1534488810148,6.381322957198443,9986.926070038911,748.5421166306695,0.9795704223108517
Mexico,Nebraska,2,3_HS Graduate,3952.0,754.0,128223000.0,2941100.0,2621.0,764.1534488810148,19.078947368421055,32445.091093117408,1122.1289584128194,1.4684602419265458
Mexico,Nebraska,2,5_College+ (Bachelor or Higher),889.0,231.0,81351000.0,800100.0,658.0,764.1534488810148,25.984251968503933,91508.43644544431,1215.9574468085107,1.5912477377274072
Mexico,Nebraska,3,1_Low (No/Primary),1088.0,136.0,23748500.0,374150.0,952.0,764.1534488810148,12.5,21827.665441176472,393.0147058823529,0.5143138547079288
Mexico,Nebraska,3,2_Some High School,2267.0,0.0,32885800.0,1247500.0,2020.0,764.1534488810148,0.0,14506.307895897662,617.5742574257425,0.8081809462877974
Mexico,Nebraska,3,3_HS Graduate,2841.0,941.0,81077200.0,288400.0,544.0,764.1534488810148,33.122140091517075,28538.26117564238,530.1470588235294,0.6937704195405363
Mexico,Nebraska,3,4_Some College,837.0,488.0,41481000.0,84800.0,212.0,764.1534488810148,58.30346475507766,49559.13978494624,400.0,0.5234550738280884
Mexico,Nebraska,3,5_College+ (Bachelor or Higher),890.0,10.0,17685000.0,566900.0,880.0,764.1534488810148,1.1235955056179776,19870.786516853932,644.2045454545455,0.8430303447532481
Mexico,Nebraska,4,1_Low (No/Primary),1507.0,139.0,32172000.0,504040.0,990.0,764.1534488810148,9.223623092236231,21348.374253483744,509.1313131313131,0.6662684227583577
Mexico,Nebraska,4,3_HS Graduate,2028.0,246.0,34409700.0,1004110.0,1475.0,764.1534488810148,12.1301775147929,16967.30769230769,680.7525423728814,0.8908584308161388
Mexico,Nebraska,4,4_Some College,1134.0,771.0,26552100.0,175200.0,219.0,764.1534488810148,67.98941798941799,23414.550264550264,800.0,1.0469101476561768
Mexico,Nebraska,4,5_College+ (Bachelor or Higher),540.0,130.0,79695400.0,339950.0,410.0,764.1534488810148,24.074074074074073,147584.07407407407,829.1463414634146,1.0850521484625528
Mexico,Nebraska,5,1_Low (No/Primary),1291.0,0.0,23311800.0,767430.0,1154.0,764.1534488810148,0.0,18057.1649883811,665.0173310225304,0.8702667402683923
Mexico,Nebraska,5,2_Some High School,1303.0,0.0,50842800.0,598790.0,671.0,764.1534488810148,0.0,39019.800460475824,892.3845007451565,1.1678079868014943
Mexico,Nebraska,5,3_HS Graduate,2366.0,92.0,62765900.0,1124410.0,1656.0,764.1534488810148,3.888419273034658,26528.275570583264,678.9915458937198,0.8885539244611125
Mexico,Nebraska,5,4_Some College,404.0,0.0,7162800.0,207900.0,189.0,764.1534488810148,0.0,17729.70297029703,1100.0,1.4395014530272432
Mexico,Nebraska,5,5_College+ (Bachelor or Higher),429.0,222.0,9933000.0,66000.0,66.0,764.1534488810148,51.74825174825175,23153.846153846152,1000.0,1.308637684570221
Mexico,Nebraska,6,1_Low (No/Primary),2682.0,45.0,66860900.0,907460.0,1274.0,764.1534488810148,1.6778523489932886,24929.492915734525,712.2919937205652,0.9321321454003869
Mexico,Nebraska,6,2_Some High School,2840.0,350.0,46135400.0,1299750.0,1654.0,764.1534488810148,12.323943661971832,16244.859154929578,785.8222490931076,1.028356608536968
Mexico,Nebraska,6,3_HS Graduate,1677.0,175.0,82098700.0,508370.0,889.0,764.1534488810148,10.435301132975551,48955.694692904,571.8447694038246,0.748337614966213
Mexico,Nebraska,6,4_Some College,1027.0,293.0,20806000.0,600770.0,734.0,764.1534488810148,28.529698149951315,20259.00681596884,818.4877384196185,1.0711038988545662
Mexico,Nebraska,6,5_College+ (Bachelor or Higher),431.0,291.0,19836000.0,154000.0,140.0,764.1534488810148,67.51740139211137,46023.201856148495,1100.0,1.4395014530272432
Mexico,Nebraska,7,1_Low (No/Primary),2666.0,1285.0,103948900.0,584640.0,1157.0,764.1534488810148,48.19954988747187,38990.58514628657,505.3068280034572,0.6612635573959672
Mexico,Nebraska,7,2_Some High School,1366.0,685.0,16299800.0,600830.0,681.0,764.1534488810148,50.14641288433383,11932.503660322109,882.2760646108663,1.1545797063440908
Mexico,Nebraska,7,3_HS Graduate,3309.0,810.0,46573150.0,1238450.0,2017.0,764.1534488810148,24.478694469628287,14074.690238742822,614.0059494298463,0.8035113239742143
Mexico,Nebraska,7,4_Some College,758.0,248.0,5560000.0,438600.0,342.0,764.1534488810148,32.71767810026385,7335.09234828496,1282.4561403508771,1.6782704340716343
Mexico,Nebraska,7,5_College+ (Bachelor or Higher),566.0,98.0,37230000.0,426400.0,428.0,764.1534488810148,17.314487632508836,65777.3851590106,996.2616822429907,1.3037455810765006
Mexico,Nebraska,8,1_Low (No/Primary),1870.0,583.0,23554240.0,560000.0,816.0,764.1534488810148,31.176470588235293,12595.85026737968,686.2745098039215,0.8980846854893674
Mexico,Nebraska,8,2_Some High School,2351.0,750.0,51688500.0,438860.0,769.0,764.1534488810148,31.901318587834965,21985.7507443641,570.6892067620286,0.7468254021462772
Mexico,Nebraska,8,3_HS Graduate,2601.0,656.0,50908940.0,118100.0,271.0,764.1534488810148,25.22106881968474,19572.83352556709,435.79335793357933,0.5702956108772809
Mexico,Nebraska,8,4_Some College,346.0,231.0,4620000.0,66700.0,115.0,764.1534488810148,66.76300578034682,13352.601156069364,580.0,0.7590098570507282
Mexico,Nebraska,8,5_College+ (Bachelor or Higher),840.0,178.0,30957800.0,345600.0,192.0,764.1534488810148,21.19047619047619,36854.52380952381,1800.0,2.355547832226398
Mexico,Nebraska,9,1_Low (No/Primary),3031.0,319.0,105528200.0,1908850.0,2552.0,764.1534488810148,10.524579346750247,34816.29825140218,747.9819749216301,0.9788373997617033
Mexico,Nebraska,9,2_Some High School,725.0,157.0,7445800.0,268730.0,437.0,764.1534488810148,21.655172413793103,10270.068965517241,614.9427917620137,0.8047373111545892
Mexico,Nebraska,9,3_HS Graduate,4162.0,1445.0,84146190.0,938900.0,1655.0,764.1534488810148,34.718885151369534,20217.72945699183,567.3111782477341,0.7424047867329188
Mexico,Nebraska,9,4_Some College,494.0,98.0,5430000.0,227600.0,308.0,764.1534488810148,19.838056680161944,10991.902834008097,738.961038961039,0.9670322630135789
Mexico,Nebraska,10,1_Low (No/Primary),3049.0,552.0,66246800.0,1055870.0,2021.0,764.1534488810148,18.104296490652676,21727.38602820597,522.4492825333994,0.6836968193998809
Mexico,Nebraska,10,2_Some High School,1841.0,1401.0,25470400.0,260280.0,369.0,764.1534488810148,76.09994568169473,13835.089625203693,705.3658536585366,0.9230683375066047
Mexico,Nebraska,10,3_HS Graduate,1827.0,864.0,42599700.0,520940.0,733.0,764.1534488810148,47.29064039408867,23316.748768472906,710.6957708049114,0.9300432679399877
Mexico,Nebraska,10,4_Some College,1421.0,776.0,42084400.0,187100.0,533.0,764.1534488810148,54.6094299788881,29616.04503870514,351.03189493433393,0.45937356619716385
Mexico,Nebraska,11,1_Low (No/Primary),3486.0,601.0,93103800.0,1300570.0,1800.0,764.1534488810148,17.240390131956396,26707.917383820997,722.5388888888889,0.9455416185674957
Mexico,Nebraska,11,2_Some High School,1826.0,1103.0,33013270.0,212660.0,375.0,764.1534488810148,60.4052573932092,18079.556407447973,567.0933333333334,0.7421197066685419
Mexico,Nebraska,11,3_HS Graduate,3121.0,365.0,48502800.0,1292800.0,1809.0,764.1534488810148,11.69496956103813,15540.788208907401,714.6489773355445,0.9352165829808633
Mexico,Nebraska,11,4_Some College,2095.0,1081.0,32668500.0,424260.0,559.0,764.1534488810148,51.599045346062056,15593.556085918854,758.9624329159213,0.993206840886873
Mexico,Nebraska,12,1_Low (No/Primary),5001.0,608.0,86296000.0,1635290.0,3146.0,764.1534488810148,12.15756848630274,17255.748850229953,519.7997457088367,0.6802295356646018
Mexico,Nebraska,12,2_Some High School,3456.0,612.0,54750400.0,887310.0,1645.0,764.1534488810148,17.708333333333336,15842.12962962963,539.3981762917933,0.7058767804838924
Mexico,Nebraska,12,3_HS Graduate,3363.0,660.0,77419900.0,1187050.0,1547.0,764.1534488810148,19.625334522747547,23021.082366934286,767.3238526179703,1.004148909805482
Mexico,Nebraska,12,4_Some College,1175.0,537.0,26713170.0,21200.0,40.0,764.1534488810148,45.70212765957447,22734.61276595745,530.0,0.6935779728222171
Mexico,Nebraska,13,1_Low (No/Primary),3151.0,943.0,101777900.0,239480.0,388.0,764.1534488810148,29.927007299270077,32300.190415741035,617.2164948453608,0.8077127646929807
Mexico,Nebraska,13,2_Some High School,4221.0,654.0,61764100.0,1377820.0,2260.0,764.1534488810148,15.493958777540866,14632.575219142384,609.6548672566372,0.7978173338736911
Mexico,Nebraska,13,3_HS Graduate,5171.0,1982.0,158969220.0,568820.0,912.0,764.1534488810148,38.329143299168436,30742.452136917425,623.7061403508771,0.8162053593610012
Mexico,Nebraska,13,4_Some College,1544.0,273.0,39588600.0,471480.0,759.0,764.1534488810148,17.681347150259068,25640.284974093265,621.1857707509881,0.8129071087235412
Mexico,Nebraska,13,5_College+ (Bachelor or Higher),601.0,87.0,167551000.0,304800.0,297.0,764.1534488810148,14.47587354409318,278787.02163061564,1026.2626262626263,1.3430059469932774
Mexico,Nebraska,14,1_Low (No/Primary),5269.0,736.0,94352600.0,2471980.0,3336.0,764.1534488810148,13.968494970582654,17907.11710001898,741.0011990407673,0.9697020933764673
Mexico,Nebraska,14,2_Some High School,3065.0,903.0,49275300.0,912160.0,1314.0,764.1534488810148,29.461663947797717,16076.769983686787,694.185692541857,0.9084375573497511
Mexico,Nebraska,14,3_HS Graduate,3427.0,559.0,74233100.0,1761210.0,2435.0,764.1534488810148,16.31164283629997,21661.248905748467,723.2895277207392,0.9465239328303569
Mexico,Nebraska,14,4_Some College,2569.0,288.0,68931100.0,1394630.0,2281.0,764.1534488810148,11.210587777345271,26831.880108991827,611.4116615519509,0.8001163410925767
Mexico,Nebraska,14,5_College+ (Bachelor or Higher),1346.0,216.0,62548000.0,743900.0,764.0,764.1534488810148,16.047548291233284,46469.539375928674,973.6910994764398,1.274208865905481
Mexico,Nebraska,15,1_Low (No/Primary),7098.0,2010.0,204372760.0,1857670.0,2675.0,764.1534488810148,28.317836010143704,28793.006480698787,694.4560747663552,0.9087913897179674
Mexico,Nebraska,15,2_Some High School,2595.0,0.0,17277800.0,835840.0,1072.0,764.1534488810148,0.0,6658.111753371869,779.7014925373135,1.0203467558499755
Mexico,Nebraska,15,3_HS Graduate,7221.0,2349.0,159593000.0,1032530.0,1752.0,764.1534488810148,32.53012048192771,22101.232516271986,589.3436073059361,0.7712372536811019
Mexico,Nebraska,15,4_Some College,3665.0,2424.0,97371930.0,914570.0,1048.0,764.1534488810148,66.13915416098226,26568.057298772168,872.6812977099237,1.1420236328028504
Mexico,Nebraska,15,5_College+ (Bachelor or Higher),877.0,0.0,44324000.0,517800.0,877.0,764.1534488810148,0.0,50540.47890535918,590.4218928164196,0.7726483387348465
Mexico,Nebraska,16,1_Low (No/Primary),6410.0,1067.0,102844400.0,1700770.0,3534.0,764.1534488810148,16.645865834633387,16044.36817472699,481.2591963780419,0.6297939204262861
Mexico,Nebraska,16,2_Some High School,5322.0,1038.0,95025780.0,1467950.0,2555.0,764.1534488810148,19.503945885005635,17855.276211950393,574.5401174168297,0.751864848949063
Mexico,Nebraska,16,3_HS Graduate,9912.0,3249.0,313093100.0,3415330.0,4451.0,764.1534488810148,32.77845036319613,31587.278046811945,767.3174567512918,1.0041405399333212
Mexico,Nebraska,16,4_Some College,1573.0,295.0,49958200.0,778290.0,939.0,764.1534488810148,18.753973299427845,31759.821996185634,828.8498402555911,1.0846641358084743
Mexico,Nebraska,16,5_College+ (Bachelor or Higher),642.0,228.0,24077120.0,217700.0,414.0,764.1534488810148,35.51401869158878,37503.30218068536,525.8454106280193,0.6881411206061283
Mexico,Nebraska,17,1_Low (No/Primary),6400.0,1820.0,90355050.0,1965690.0,3264.0,764.1534488810148,28.4375,14117.9765625,602.2334558823529,0.7881053952766047
Mexico,Nebraska,17,2_Some High School,3692.0,104.0,48459000.0,877700.0,1750.0,764.1534488810148,2.8169014084507045,13125.406283856988,501.54285714285714,0.6563378832841618
Mexico,Nebraska,17,3_HS Graduate,4097.0,1718.0,114520570.0,734390.0,825.0,764.1534488810148,41.93312179643642,27952.299243348793,890.1696969696969,1.1649096111169994
Mexico,Nebraska,17,4_Some College,1229.0,800.0,21773600.0,192250.0,281.0,764.1534488810148,65.09357200976403,17716.517493897478,684.1637010676156,0.8953224016321174
Mexico,Nebraska,17,5_College+ (Bachelor or Higher),1188.0,351.0,65073000.0,637000.0,632.0,764.1534488810148,29.545454545454547,54775.25252525252,1007.9113924050633,1.3189908308089096
Mexico,Nebraska,18,1_Low (No/Primary),4424.0,2231.0,146142700.0,583720.0,847.0,764.1534488810148,50.42947558770343,33034.06419529837,689.1617473435655,0.9018630333380512
Mexico,Nebraska,18,2_Some High School,5286.0,577.0,91477100.0,3587590.0,4097.0,764.1534488810148,10.91562618236852,17305.54294362467,875.6626800097632,1.145925182032531
Mexico,Nebraska,18,3_HS Graduate,8011.0,5359.0,219329660.0,634930.0,845.0,764.1534488810148,66.89551866183997,27378.56197728124,751.396449704142,0.9833057101351129
Mexico,Nebraska,18,4_Some College,1161.0,386.0,30125000.0,159050.0,229.0,764.1534488810148,33.24720068906115,25947.45908699397,694.5414847161572,0.9089031603969155
Mexico,Nebraska,18,5_College+ (Bachelor or Higher),717.0,386.0,35104300.0,150750.0,201.0,764.1534488810148,53.835425383542535,48959.97210599721,750.0,0.9814782634276658
Mexico,Nebraska,19,1_Low (No/Primary),4773.0,676.0,100475600.0,806710.0,1587.0,764.1534488810148,14.163000209511836,21050.827571757804,508.3238815374921,0.6652117873469711
Mexico,Nebraska,19,2_Some High School,2104.0,489.0,51085000.0,702240.0,1005.0,764.1534488810148,23.24144486692015,24279.942965779468,698.7462686567164,0.914405699117007
Mexico,Nebraska,19,3_HS Graduate,4845.0,1053.0,116665830.0,2403840.0,2122.0,764.1534488810148,21.73374613003096,24079.6346749226,1132.818096135721,1.4824484503662958
Mexico,Nebraska,19,4_Some College,2216.0,978.0,80208500.0,210090.0,687.0,764.1534488810148,44.13357400722022,36195.1714801444,305.8078602620087,0.4001916901766488
Mexico,Nebraska,19,5_College+ (Bachelor or Higher),688.0,428.0,31187680.0,82600.0,59.0,764.1534488810148,62.2093023255814,45330.93023255814,1400.0,1.8320927583983095
Mexico,Nebraska,20,1_Low (No/Primary),7562.0,2130.0,225022160.0,2585130.0,3571.0,764.1534488810148,28.167151547209734,29756.963766199417,723.9232707924951,0.9473532728963919
Mexico,Nebraska,20,2_Some High School,2124.0,792.0,85523000.0,780690.0,1200.0,764.1534488810148,37.28813559322034,40265.065913371,650.575,0.8513669616392716
Mexico,Nebraska,20,3_HS Graduate,8009.0,2557.0,252669840.0,1903230.0,2967.0,764.1534488810148,31.9265825945811,31548.238231989013,641.4661274014155,0.8394467476928148
Mexico,Nebraska,20,4_Some College,3604.0,861.0,117906900.0,1199610.0,1410.0,764.1534488810148,23.89012208657048,32715.56603773585,850.7872340425532,1.1133722360193496
Mexico,Nebraska,20,5_College+ (Bachelor or Higher),1785.0,1005.0,43168000.0,466370.0,596.0,764.1534488810148,56.30252100840336,24183.75350140056,782.5,1.024008988176198
Mexico,Nebraska,21,1_Low (No/Primary),5505.0,1535.0,123506700.0,1446560.0,2155.0,764.1534488810148,27.883742052679384,22435.367847411446,671.2575406032482,0.8784329136853359
Mexico,Nebraska,21,2_Some High School,3711.0,968.0,107901308.0,762080.0,866.0,764.1534488810148,26.0846133117758,29076.073295607654,880.0,1.1516011624217946
Mexico,Nebraska,21,3_HS Graduate,4640.0,1058.0,124169260.0,1427080.0,1564.0,764.1534488810148,22.801724137931036,26760.616379310344,912.4552429667519,1.1940733164299688
Mexico,Nebraska,21,4_Some College,1430.0,517.0,38610100.0,140000.0,175.0,764.1534488810148,36.15384615384615,27000.06993006993,800.0,1.0469101476561768
Mexico,Nebraska,21,5_College+ (Bachelor or Higher),1047.0,283.0,26610200.0,180600.0,258.0,764.1534488810148,27.02960840496657,25415.663801337152,700.0,0.9160463791991548
Mexico,Nebraska,22,1_Low (No/Primary),7888.0,2090.0,260807300.0,1951860.0,2482.0,764.1534488810148,26.495943204868155,33063.805780933064,786.406124093473,1.0291206893655245
Mexico,Nebraska,22,2_Some High School,1920.0,576.0,30564100.0,232200.0,438.0,764.1534488810148,30.0,15918.802083333334,530.1369863013699,0.6937572382584597
Mexico,Nebraska,22,3_HS Graduate,7410.0,2774.0,154878750.0,2145480.0,3072.0,764.1534488810148,37.43589743589744,20901.315789473683,698.3984375,0.9139505141574602
Mexico,Nebraska,22,4_Some College,1232.0,249.0,42390800.0,231200.0,289.0,764.1534488810148,20.21103896103896,34408.11688311688,800.0,1.0469101476561768
Mexico,Nebraska,22,5_College+ (Bachelor or Higher),2408.0,1058.0,95071800.0,293700.0,454.0,764.1534488810148,43.93687707641196,39481.64451827243,646.9162995594713,0.8465790483662421
Mexico,Nebraska,23,1_Low (No/Primary),7753.0,3043.0,204995600.0,1888020.0,2500.0,764.1534488810148,39.24932284277054,26440.810009028763,755.208,0.9882936484889074
Mexico,Nebraska,23,2_Some High School,3577.0,1135.0,72749700.0,788370.0,1144.0,764.1534488810148,31.73050041934582,20338.188426055352,689.1346153846154,0.9018275274341129
Mexico,Nebraska,23,3_HS Graduate,6380.0,1791.0,203438200.0,2069960.0,2749.0,764.1534488810148,28.072100313479627,31886.865203761754,752.9865405602037,0.9853865629512458
Mexico,Nebraska,23,4_Some College,4314.0,2789.0,237244200.0,916490.0,748.0,764.1534488810148,64.64997681965693,54994.01947148818,1225.2540106951872,1.6034135715665265
Mexico,Nebraska,23,5_College+ (Bachelor or Higher),1918.0,861.0,75045080.0,1050890.0,971.0,764.1534488810148,44.89051094890511,39126.7361835245,1082.2760041194645,1.416307164096807
Mexico,Nebraska,24,1_Low (No/Primary),5268.0,1673.0,163417400.0,1346980.0,1969.0,764.1534488810148,31.757782839787396,31020.766894457098,684.0934484509903,0.8952304664105618
Mexico,Nebraska,24,2_Some High School,2244.0,721.0,69947700.0,607180.0,1031.0,764.1534488810148,32.130124777183596,31170.989304812832,588.9233753637245,0.7706873223252636
Mexico,Nebraska,24,3_HS Graduate,4207.0,1997.0,117668100.0,626850.0,699.0,764.1534488810148,47.468504872831,27969.598288566674,896.7811158798283,1.1735615630512777
Mexico,Nebraska,24,5_College+ (Bachelor or Higher),1396.0,572.0,62176600.0,431900.0,747.0,764.1534488810148,40.97421203438395,44539.111747851006,578.1793842034806,0.7566273306102791
Mexico,Nebraska,25,1_Low (No/Primary),4778.0,1202.0,200898850.0,1129960.0,1714.0,764.1534488810148,25.156969443281707,42046.64085391377,659.2532088681447,0.8627235927986973
Mexico,Nebraska,25,2_Some High School,844.0,541.0,34390000.0,62640.0,162.0,764.1534488810148,64.0995260663507,40746.44549763033,386.6666666666667,0.5060065713671522
Mexico,Nebraska,25,3_HS Graduate,4132.0,1931.0,119088540.0,340780.0,745.0,764.1534488810148,46.73281703775412,28821.040658276863,457.4228187919463,0.5986007384534764
Mexico,Nebraska,25,4_Some College,1539.0,404.0,35283320.0,132000.0,240.0,764.1534488810148,26.250812215724494,22926.133853151397,550.0,0.7197507265136216
Mexico,Nebraska,25,5_College+ (Bachelor or Higher),809.0,147.0,19210500.0,254560.0,290.0,764.1534488810148,18.170580964153277,23745.982694684797,877.7931034482758,1.1487131344282602
Mexico,Nebraska,26,1_Low (No/Primary),4888.0,1341.0,132704120.0,701490.0,1465.0,764.1534488810148,27.43453355155483,27148.960720130934,478.8327645051194,0.6266186002383374
Mexico,Nebraska,26,2_Some High School,1951.0,843.0,62827300.0,96670.0,133.0,764.1534488810148,43.208610968733986,32202.614044079957,726.8421052631579,0.9511729696797239
Mexico,Nebraska,26,3_HS Graduate,5998.0,1005.0,231821000.0,1510910.0,2075.0,764.1534488810148,16.75558519506502,38649.71657219073,728.1493975903614,0.9528837416838519
Mexico,Nebraska,26,4_Some College,2725.0,1398.0,84211660.0,235550.0,421.0,764.1534488810148,51.30275229357798,30903.361467889907,559.501187648456,0.7321843387185643
Mexico,Nebraska,27,1_Low (No/Primary),5750.0,624.0,123080400.0,1740450.0,2186.0,764.1534488810148,10.852173913043478,21405.28695652174,796.1802378774016,1.0419114629964508
Mexico,Nebraska,27,2_Some High School,1789.0,862.0,57086800.0,391520.0,550.0,764.1534488810148,48.183342649524874,31909.893795416432,711.8545454545455,0.9315596841144236
Mexico,Nebraska,27,3_HS Graduate,3684.0,659.0,96432510.0,828930.0,816.0,764.1534488810148,17.88816503800217,26176.034201954397,1015.8455882352941,1.3293738184691095
Mexico,Nebraska,27,4_Some College,1128.0,575.0,35896400.0,501240.0,499.0,764.1534488810148,50.97517730496454,31823.04964539007,1004.4889779559119,1.3145121302885323
Mexico,Nebraska,27,5_College+ (Bachelor or Higher),1031.0,712.0,82366000.0,187200.0,188.0,764.1534488810148,69.05916585838992,79889.42774005819,995.7446808510638,1.3030690135720497
Mexico,Nebraska,28,1_Low (No/Primary),4340.0,1309.0,109330600.0,1163300.0,2027.0,764.1534488810148,30.161290322580648,25191.382488479263,573.9023186975826,0.7510302015098855
Mexico,Nebraska,28,2_Some High School,1021.0,180.0,38403200.0,239600.0,599.0,764.1534488810148,17.62977473065622,37613.32027424094,400.0,0.5234550738280884
Mexico,Nebraska,28,3_HS Graduate,2629.0,763.0,100900800.0,688950.0,938.0,764.1534488810148,29.022441993153294,38379.91631799163,734.4882729211088,0.9611790328194604
Mexico,Nebraska,28,4_Some College,640.0,123.0,18970500.0,37800.0,45.0,764.1534488810148,19.21875,29641.40625,840.0,1.0992556550389856
Mexico,Nebraska,28,5_College+ (Bachelor or Higher),596.0,44.0,37334000.0,402400.0,418.0,764.1534488810148,7.38255033557047,62640.93959731544,962.6794258373205,1.2597985748111409
Mexico,Nebraska,29,1_Low (No/Primary),4834.0,1298.0,131371160.0,876760.0,1331.0,764.1534488810148,26.851468762929255,27176.491518411254,658.7227648384674,0.8620294337519061
Mexico,Nebraska,29,2_Some High School,2052.0,589.0,98477500.0,679050.0,864.0,764.1534488810148,28.703703703703702,47990.98440545809,785.9375,1.0285074302169082
Mexico,Nebraska,29,3_HS Graduate,3263.0,1003.0,61966200.0,1046400.0,1364.0,764.1534488810148,30.738584125038308,18990.560833588723,767.1554252199413,1.0039284993653075
