yy1,y1,WEIGHT,hhsex,age,agecl,educ,edcl,race,lf,married,kids,INCOME,inccat,NETWORTH,nwcat,housecl,mrthel,rent,turndown,turnfear,late,checking,saving,fin,debt,SURVEY_YEAR,SOURCE,IS_OWNER,IS_RENTER,CREDIT_EXCLUDED,EDU_TIER,Rp
47,471,324.72512202720833,1,40,2,12,4,1,1,1,4,667129.3708432745,6,7126910.484780158,5,1,0.0,,0,0,0,0.0,4686.809470124013,861879.5941375423,0.0,2016,SCF,1,0,0.0,5,
48,481,4842.515703324452,1,56,4,12,4,1,1,1,0,82454.19190197777,3,342531.77001127397,3,1,78935.7384441939,,0,0,0,641.3528748590755,0.0,110411.36414881624,90899.43630214206,2016,SCF,1,0,0.0,5,
49,491,4105.461064426695,1,55,4,13,4,1,1,1,1,901998.8871701204,6,5092958.511837655,5,1,123.33709131905299,,0,0,0,92502.81848928974,202149.49267192784,3479216.0090191658,366434.49830890645,2016,SCF,1,0,0.0,5,
50,501,1150.6747637559292,1,42,2,12,4,1,1,1,1,89950.02752943028,4,110263.35963923337,2,1,157871.4768883878,,1,1,0,3330.1014656144307,185.00563697857947,3700.11273957159,209549.71815107102,2016,SCF,1,0,1.0,5,
51,511,2315.9960564701273,1,69,5,13,4,1,1,1,0,368545.2516830824,6,2074159.864712514,5,1,0.0,,0,0,0,154171.36414881624,616685.456595265,1017531.0033821871,0.0,2016,SCF,1,0,0.0,5,
52,521,5614.958542885617,2,30,1,9,3,2,1,2,2,18739.589068631307,1,-5796.84329199549,1,2,0.0,579.6843291995491,1,1,1,370.01127395715895,0.0,370.01127395715895,6166.854565952649,2016,SCF,0,1,1.0,4,0.3712040816326531
53,531,4642.450370546136,2,51,3,5,1,2,0,2,0,24986.11875817508,1,1.23337091319053,1,2,0.0,1122.3675310033823,0,0,1,0.0,0.0,1.23337091319053,16033.821871476888,2016,SCF,0,1,0.0,2,0.5390357142857143
54,541,3737.3442379013095,2,59,4,12,4,1,1,2,0,137423.6531699629,4,567967.305524239,4,1,185005.63697857948,,0,0,0,2466.7418263810596,246.67418263810598,447960.31567080045,248770.9131905299,2016,SCF,1,0,0.0,5,
55,551,5185.06030661558,2,32,1,1,1,3,1,2,2,12493.05937908754,1,9743.630214205186,1,2,0.0,431.67981961668545,0,0,0,616.6854565952649,0.0,616.6854565952649,0.0,2016,SCF,0,1,0.0,2,0.41464285714285715
56,561,4904.550119631915,1,48,3,8,2,1,1,1,1,56218.76720589392,3,28490.86809470124,2,2,0.0,1356.708004509583,0,0,0,2466.7418263810596,0.0,2466.7418263810596,0.0,2016,SCF,0,1,0.0,3,0.2895918367346939
57,571,5462.317134703027,2,90,6,12,4,1,0,2,0,24986.11875817508,1,438340.0225479143,3,2,0.0,1973.3934611048478,0,0,0,17267.19278466742,0.0,432913.190529876,2960.0901916572716,2016,SCF,0,1,0.0,5,0.8708778584434914
58,581,3780.806495793461,1,67,5,9,3,1,0,2,0,97445.8631568828,4,1070935.9639233372,4,1,0.0,,0,0,0,0.0,0.0,445246.89966178127,0.0,2016,SCF,1,0,0.0,4,
59,591,38.951066276085676,1,75,6,8,2,1,1,1,0,4341338.13423292,6,100559197.29425028,5,1,703021.420518602,,0,0,0,7400.22547914318,16033.821871476888,22705125.140924465,703021.420518602,2016,SCF,1,0,0.0,3,
60,601,3922.3919794684634,2,69,5,12,4,1,0,2,0,121182.67597714912,4,67712.0631341601,2,2,0.0,1356.708004509583,0,0,1,2343.4047350620067,6166.854565952649,88679.3686583991,135670.80045095828,2016,SCF,0,1,0.0,5,0.13434672838207448
61,611,4653.771950971865,1,47,3,7,1,2,0,1,0,48722.9315784414,2,6475.197294250282,1,2,0.0,1603.382187147689,0,1,1,370.01127395715895,0.0,370.01127395715895,5611.8376550169105,2016,SCF,0,1,1.0,2,0.3948979591836735
62,621,3742.518521899966,1,35,2,8,2,1,1,1,2,162409.771928138,5,320059.7519729425,3,1,277508.45546786924,,0,0,0,9866.967305524238,16033.821871476888,260241.2626832018,342260.42841037206,2016,SCF,1,0,0.0,3,
63,631,4735.195857923524,1,66,5,13,4,1,1,1,0,161160.46599022925,5,1581674.8590755356,5,1,0.0,,0,0,0,0.0,222006.76437429537,353237.4295377678,0.0,2016,SCF,1,0,0.0,5,
64,641,5347.1215025160545,1,30,1,8,2,1,1,1,0,19988.895006540064,1,23310.710259301013,2,2,0.0,,0,0,0,370.01127395715895,0.0,370.01127395715895,0.0,2016,SCF,0,1,0.0,3,
65,651,3914.873098232684,1,42,2,12,4,1,1,2,0,16240.9771928138,1,-40540.901916572715,1,2,0.0,727.6888387824126,0,0,1,37.0011273957159,0.0,900.3607666290868,41441.26268320181,2016,SCF,0,1,0.0,5,0.537668759811617
66,661,51.926886271065015,1,77,6,14,4,1,0,1,0,2948362.013464659,6,29267645.095828637,5,1,0.0,,0,0,0,431433.1454340473,0.0,30550350.845546786,7831905.298759865,2016,SCF,1,0,0.0,5,
67,671,4037.8855612201683,1,68,5,12,4,1,0,1,0,101193.78097060906,4,815504.8478015783,4,1,365077.7903043968,,0,0,0,158118.15107102593,0.0,281455.2423900789,375684.7801578354,2016,SCF,1,0,0.0,5,
68,681,6527.9478324670545,1,41,2,8,2,3,1,1,2,84952.80377779524,4,-9792.965050732808,1,1,107303.2694475761,,0,0,0,1369.041713641488,1110.033821871477,2479.075535512965,167676.77564825254,2016,SCF,1,0,0.0,3,
69,691,3675.143276190656,1,61,4,12,4,1,1,1,0,144919.48879741543,5,566672.2660653889,4,1,0.0,,0,1,0,6721.871476888387,0.0,125125.47914317925,316976.32468996616,2016,SCF,1,0,1.0,5,
70,701,29.99799978941985,1,62,4,14,4,5,1,1,0,4272626.307647938,6,52942446.4487035,5,1,0.0,,0,0,0,19733.934611048477,0.0,8867936.86583991,0.0,2016,SCF,1,0,0.0,5,
71,711,3508.115784805407,1,66,5,13,4,1,1,1,1,138672.95910787166,5,1703100.2254791432,5,1,357677.5648252537,,0,0,0,28367.531003382188,0.0,1229794.1375422773,357985.9075535513,2016,SCF,1,0,0.0,5,
72,721,3412.5723254901386,1,77,6,12,4,1,0,1,0,136174.34723205416,4,2581383.6527621197,5,1,0.0,,0,0,0,5056.820744081172,0.0,1743801.4656144306,0.0,2016,SCF,1,0,0.0,5,
73,731,3768.3532807809925,1,48,3,8,2,1,1,1,1,112437.53441178784,4,47091.33483652762,2,2,0.0,863.3596392333709,0,0,0,2466.7418263810596,3022.992108229989,25963.691093573845,23520.383314543404,2016,SCF,0,1,0.0,3,0.09214285714285714
74,741,5000.720035997367,1,61,4,8,2,1,1,1,1,276096.61227783456,6,1252303.1567080044,4,1,1850.056369785795,,0,0,0,3391.770011273957,53651.63472378805,797065.95264938,3700.11273957159,2016,SCF,1,0,0.0,3,
75,751,3913.9090462029153,2,41,2,8,2,2,1,2,2,23736.812820266325,1,8178.482525366404,1,2,0.0,1023.6978579481398,1,1,1,0.0,37.0011273957159,38.234498308906424,11223.675310033821,2016,SCF,0,1,1.0,3,0.5175241675617615
76,761,4250.633948843962,1,32,1,8,2,1,1,1,2,37479.178137262614,2,7955.242390078918,1,2,0.0,555.0169109357385,0,0,0,49.33483652762119,12.333709131905298,1295.0394588500565,1973.3934611048478,2016,SCF,0,1,0.0,3,0.17770408163265308
77,771,3594.679021456842,1,45,3,13,4,1,1,1,2,148667.4066111417,5,439622.7282976325,3,1,205972.94250281848,,0,0,0,6166.854565952649,1233.3709131905298,309748.7711386697,278741.8263810598,2016,SCF,1,0,0.0,5,
78,781,5462.503468032918,2,82,6,9,3,1,0,2,0,52470.84939216765,3,1043925.1409244644,4,1,78935.7384441939,,0,0,0,9866.967305524238,0.0,9866.967305524238,78935.7384441939,2016,SCF,1,0,0.0,4,
79,791,181.5058151735569,1,40,2,14,4,3,1,1,3,19988.895006540064,1,10700787.711386697,5,1,814024.8027057498,,0,0,0,7400.22547914318,185005.63697857948,2443369.447576099,814024.8027057498,2016,SCF,1,0,0.0,5,
80,801,3952.598789639924,1,44,2,8,2,1,0,1,0,53720.15533007641,3,21954.00225479143,2,1,135670.80045095828,,0,0,0,1726.7192784667418,0.0,1726.7192784667418,136287.48590755355,2016,SCF,1,0,0.0,3,
81,811,6176.121435566485,1,53,3,8,2,3,1,2,0,78706.27408825148,3,168256.4599774521,3,1,172671.9278466742,,0,0,0,641.3528748590755,0.0,47509.44757609921,173658.6245772266,2016,SCF,1,0,0.0,3,
82,821,5703.484075066375,2,46,3,4,1,2,1,2,1,19988.895006540064,1,49582.74408117249,2,1,0.0,,1,1,0,3083.4272829763245,0.0,3084.6606538895153,7523.5625704622325,2016,SCF,1,0,1.0,2,
83,831,6390.1215285618255,1,71,5,13,4,1,0,1,0,93697.94534315652,4,228790.3043968433,3,1,0.0,,0,0,0,7400.22547914318,8633.59639233371,24050.732807215332,50568.207440811726,2016,SCF,1,0,0.0,5,
84,841,5397.597798343282,2,56,4,8,2,1,1,2,0,42476.40188889762,2,5920.180383314543,1,2,0.0,740.0225479143179,0,1,0,0.0,0.0,493.34836527621195,0.0,2016,SCF,0,1,1.0,3,0.2090636254501801
85,851,4169.825197605305,1,73,5,13,4,1,0,2,0,137423.6531699629,4,4041756.4825253664,5,1,0.0,,1,1,0,53034.94926719279,0.0,1286405.8624577227,0.0,2016,SCF,1,0,1.0,5,
86,861,4537.467781801077,2,62,4,13,4,2,1,2,0,164908.38380395554,5,409355.80608793686,3,1,312042.8410372041,,0,0,0,8386.922209695604,8633.59639233371,445000.2254791432,604228.4103720406,2016,SCF,1,0,0.0,5,
87,871,7824.680219221057,1,71,5,12,4,1,1,2,0,38728.484075171364,2,413179.2559188275,3,1,0.0,,0,0,0,18500.56369785795,0.0,104836.52762119504,0.0,2016,SCF,1,0,0.0,5,
88,881,3631.200056770409,1,74,5,13,4,1,1,2,0,562187.6720589392,6,8078209.470124014,5,1,663553.551296505,,0,0,0,37001.1273957159,6166.854565952649,2390272.8297632467,749889.5152198422,2016,SCF,1,0,0.0,5,
89,891,4720.085864862127,1,28,1,10,3,1,1,1,0,57468.07314380268,3,-22583.021420518602,1,2,0.0,986.6967305524239,0,0,1,1171.7023675310033,777.0236753100338,1948.7260428410373,31931.97294250282,2016,SCF,0,1,0.0,4,0.20603371783496008
90,901,38.774440162412205,1,71,5,13,4,1,1,1,0,5456968.336785436,6,192439163.4723788,5,1,0.0,,0,0,0,171438.55693348366,0.0,180787508.45546788,0.0,2016,SCF,1,0,0.0,5,
91,911,1015.5771280419885,1,59,4,12,4,1,1,1,0,243614.657892207,6,46958130.77790304,5,1,458813.9797068771,,0,0,0,24667.418263810596,222006.76437429537,1732886.1330326945,754822.9988726043,2016,SCF,1,0,0.0,5,
92,921,377.11139266355013,1,76,6,14,4,1,1,1,0,1131871.179745331,6,61260546.56144307,5,1,0.0,,0,0,0,135300.78917700113,0.0,28660086.58399098,34534.38556933484,2016,SCF,1,0,0.0,5,
93,931,4254.550333442665,2,68,5,9,3,1,0,2,0,27484.730633992585,1,11865.028184892897,1,1,85102.59301014656,,0,0,0,678.3540022547915,0.0,3761.7812852311163,88593.03269447575,2016,SCF,1,0,0.0,4,
94,941,4669.235836880978,1,70,5,13,4,1,0,2,0,116185.4522255141,4,1097083.4272829762,4,1,340410.37204058626,,0,0,0,3700.11273957159,0.0,790590.7553551296,340410.37204058626,2016,SCF,1,0,0.0,5,
95,951,4929.7752678776,2,35,2,9,3,2,1,2,2,52470.84939216765,3,-10125.97519729425,1,2,0.0,1110.033821871477,1,1,1,1258.0383314543406,0.0,6746.538895152198,26122.79594137542,2016,SCF,0,1,1.0,4,0.253862973760933
96,961,31.59273819309079,1,38,2,12,4,5,0,1,2,2785952.241536521,6,55512791.43179256,5,2,0.0,23434.04735062007,0,0,0,112236.75310033822,24672351.74746336,36395542.27733935,0.0,2016,SCF,0,1,0.0,5,0.1009380433787865
97,971,1762.4277946506395,1,66,5,12,4,1,1,1,0,258606.32914711203,6,3808279.368658399,5,1,0.0,,0,0,0,18500.56369785795,0.0,3378202.931228861,0.0,2016,SCF,1,0,0.0,5,
98,981,2234.3012759354992,1,61,4,8,2,1,1,2,0,212382.00944448815,5,1612015.7835400226,5,1,468680.94701240136,,0,0,0,12333.709131905298,0.0,382344.98308906425,608051.8602029312,2016,SCF,1,0,0.0,3,
99,991,4247.476187043394,2,38,2,12,4,1,1,2,0,84952.80377779524,4,-7523.5625704622325,1,2,0.0,1233.3709131905298,0,0,0,3083.4272829763245,12333.709131905298,28984.21645997745,45634.7237880496,2016,SCF,0,1,0.0,5,0.17421968787515008
100,1001,3352.8193687114326,1,62,4,12,4,1,1,1,0,269850.0825882908,6,1885651.4543404735,5,1,296009.0191657272,,0,1,0,3256.099210822999,875.6933483652762,1876524.5095828637,296009.0191657272,2016,SCF,1,0,1.0,5,
101,1011,3448.6300228091704,1,58,4,8,2,1,1,1,0,88700.72159152153,4,1342376.234498309,4,1,123337.09131905298,,0,0,0,2479.075535512965,24667.418263810596,206441.6234498309,129503.94588500564,2016,SCF,1,0,0.0,3,
102,1021,4381.8044370372345,1,68,5,10,3,1,1,1,0,78706.27408825148,3,503955.3551296505,4,1,246674.18263810597,,0,0,0,4933.483652762119,3700.11273957159,27134.160090191657,261844.6448703495,2016,SCF,1,0,0.0,4,
103,1031,4257.15209956386,1,46,3,8,2,1,1,2,0,33731.26032353635,2,29600.90191657272,2,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,2016,SCF,1,0,0.0,3,
104,1041,5151.372983339887,1,49,3,10,3,1,1,1,2,107440.31066015283,4,214606.5388951522,3,1,231873.7316798196,,0,0,0,4933.483652762119,1233.3709131905298,50568.207440811726,257774.52085682075,2016,SCF,1,0,0.0,4,
105,1051,4738.723618776623,1,39,2,5,1,3,1,1,3,49972.23751635016,2,33054.3404735062,2,2,0.0,1048.3652762119505,0,0,0,0.0,0.0,28367.531003382188,0.0,2016,SCF,0,1,0.0,2,0.25174744897959184
106,1061,6757.275487289579,2,20,1,8,2,1,1,2,0,41227.095950988885,2,20720.631341600903,2,2,0.0,616.6854565952649,0,0,0,0.0,13197.068771138669,17143.855693348367,0.0,2016,SCF,0,1,0.0,3,0.17949907235621515
107,1071,6711.520463981132,2,51,3,9,3,1,1,2,0,59966.68501962018,3,29600.90191657272,2,1,99903.04396843292,,0,0,0,1850.056369785795,0.0,3330.1014656144307,101999.77452085682,2016,SCF,1,0,0.0,4,
108,1081,3271.945750937612,2,86,6,12,4,1,0,2,1,302332.0369739184,6,2143697.316798196,5,1,0.0,,0,0,0,41934.611048478015,0.0,1836489.2897406989,0.0,2016,SCF,1,0,0.0,5,
109,1091,45.78312342355695,1,86,6,12,4,1,1,1,0,19391589.344566505,6,164532049.83089066,5,1,0.0,,0,0,0,3083.4272829763245,0.0,51287879.3686584,0.0,2016,SCF,1,0,0.0,5,
110,1101,1579.9941988398662,1,51,3,12,4,1,1,1,1,1200583.0063303122,6,14036994.36302142,5,2,0.0,11100.338218714769,0,0,0,111003.38218714768,135670.80045095828,408245.7722660654,986696.7305524239,2016,SCF,0,1,0.0,5,0.11094947864681774
111,1111,29.24637038927508,1,38,2,12,4,1,1,1,2,5559411.423693954,6,110367086.1330327,5,1,0.0,,0,0,0,0.0,1233370.91319053,98052987.59864713,0.0,2016,SCF,1,0,0.0,5,
112,1121,8602.473979909804,1,70,5,13,4,1,0,1,0,201138.25600330936,5,319073.0552423901,3,1,106069.89853438557,,0,0,0,8016.910935738444,0.0,17267.19278466742,106069.89853438557,2016,SCF,1,0,0.0,5,
113,1131,351.5090344197287,2,52,3,14,4,1,1,1,2,346057.7448007248,6,1650805.2987598646,5,1,604351.7474633596,,0,0,0,125803.83314543405,85102.59301014656,1219495.4904171363,769623.4498308906,2016,SCF,1,0,0.0,5,
114,1141,1446.3534494297876,1,66,5,12,4,1,1,1,0,266102.16477456456,6,4094298.083427283,5,1,0.0,,0,0,0,9866.967305524238,0.0,3865384.4419391206,0.0,2016,SCF,1,0,0.0,5,
116,1161,372.46764716782593,1,52,3,13,4,1,1,1,0,4909772.335981403,6,24729826.83201804,5,1,1134701.2401352874,,0,0,0,98669.67305524238,594484.7801578355,20414755.35512965,1282705.749718151,2016,SCF,1,0,0.0,5,
117,1171,1833.0127575557472,1,60,4,10,3,3,1,1,2,188645.1966242218,5,10945426.832018038,5,1,515549.0417136415,,0,0,0,6906.877113866967,10113.641488162344,3895602.0293122884,835978.8049605412,2016,SCF,1,0,0.0,4,
118,1181,3903.307638556906,1,62,4,8,2,1,0,1,1,107440.31066015283,4,1282335.738444194,4,1,0.0,,0,0,0,7400.22547914318,30834.272829763246,881490.1916572717,0.0,2016,SCF,1,0,0.0,3,
119,1191,4932.071808726068,1,48,3,7,1,3,1,1,3,27484.730633992585,1,29699.571589627958,2,2,0.0,1110.033821871477,0,1,0,0.0,0.0,6758.8726042841035,0.0,2016,SCF,0,1,1.0,2,0.4846474953617811
120,1201,5867.529694972945,1,65,5,5,1,1,1,1,0,76207.66221243398,3,361377.6775648253,3,1,12333.709131905298,,0,0,0,1603.382187147689,0.0,63271.92784667418,13320.405862457723,2016,SCF,1,0,0.0,2,
121,1211,4557.753654151732,1,56,4,12,4,3,0,2,0,44975.01376471514,2,-4933.483652762119,1,2,0.0,740.0225479143179,0,0,0,1850.056369785795,0.0,1850.056369785795,10730.32694475761,2016,SCF,0,1,0.0,5,0.1974489795918367
122,1221,7833.322735232692,2,42,2,12,4,3,1,2,3,161160.46599022925,5,88679.3686583991,2,2,0.0,1850.056369785795,1,1,0,5673.506200676437,1233.3709131905298,173658.6245772266,138014.2051860203,2016,SCF,0,1,1.0,5,0.13775510204081634
123,1231,330.6368717618737,1,62,4,14,4,1,0,1,0,22887284.78248837,6,90860215.10710259,5,1,0.0,,0,0,0,45634.7237880496,35767.756482525365,72137397.97068772,5180.157835400226,2016,SCF,1,0,0.0,5,
124,1241,73.80846816227178,1,77,6,8,2,1,1,1,0,339811.21511118097,6,236794869.2897407,5,1,0.0,,0,0,0,39455.53551296505,166505.07328072152,649974.1375422773,0.0,2016,SCF,1,0,0.0,3,
125,1251,6085.526836530744,1,45,3,3,1,3,1,1,3,71210.43846079896,3,-107623.94588500564,1,1,752356.2570462233,,0,0,1,1060.6989853438556,468.68094701240136,1529.379932356257,757906.4261555806,2016,SCF,1,0,0.0,2,
126,1261,1611.8665063194246,1,60,4,8,2,1,1,1,0,251110.4935196595,6,3718181.623449831,5,1,10775.714994363021,,0,0,0,5180.157835400226,11223.675310033821,1952981.1724915446,120299.05208568208,2016,SCF,1,0,0.0,3,
127,1271,4472.104576485699,1,62,4,12,4,1,1,1,0,133675.73535623663,4,1584141.6009019166,5,1,0.0,,0,0,0,6290.191657271703,9126.944757609921,704871.4768883878,5056.820744081172,2016,SCF,1,0,0.0,5,
128,1281,5515.972314538794,1,42,2,9,3,1,1,1,0,166157.68974186425,5,185165.97519729426,3,1,183772.26606538895,,0,0,0,3083.4272829763245,1023.6978579481398,114247.14768883878,205972.94250281848,2016,SCF,1,0,0.0,4,
129,1291,28.520422643529248,1,48,3,14,4,1,1,1,2,28021932.187293347,6,134519818.7147689,5,1,0.0,,0,0,0,332763.472378805,487181.5107102593,38890404.96054115,0.0,2016,SCF,1,0,0.0,5,
130,1301,4266.727914241672,1,40,2,11,3,5,1,1,1,91199.333467339,4,37422.94024802706,2,1,193639.2333709132,,0,0,0,1235.837655016911,6166.854565952649,67023.84216459977,344110.48478015786,2016,SCF,1,0,0.0,4,
131,1311,4117.645962456648,1,51,3,8,2,2,1,2,0,33731.26032353635,2,120253.66403607666,3,2,0.0,123.33709131905299,0,1,0,14553.776775648252,49828.18489289741,93736.18940248028,4316.798196166855,2016,SCF,0,1,1.0,3,0.04387755102040816
132,1321,3992.1348536834726,1,45,3,8,2,2,1,1,3,96196.55721897405,4,22570.687711386698,2,2,0.0,1603.382187147689,0,0,0,4193.461104847802,1480.0450958286358,30340.924464487034,18500.56369785795,2016,SCF,0,1,0.0,3,0.2000132520540684
133,1331,4425.055353737034,1,27,1,12,4,2,1,2,0,48722.9315784414,2,306505.0056369786,3,1,319443.06651634723,,0,0,0,999.0304396843292,1356.708004509583,187361.3754227734,319936.41488162347,2016,SCF,1,0,0.0,5,
134,1341,3851.6274828175074,1,35,2,8,2,3,1,1,4,129927.8175425104,4,149669.5603156708,3,2,0.0,925.0281848928975,0,0,1,61.668545659526494,12333.709131905298,13258.737316798197,73262.23224351747,2016,SCF,0,1,0.0,3,0.08543465463108321
135,1351,5550.149937673864,2,40,2,13,4,3,1,2,0,69961.13252289021,3,-160868.5682074408,1,2,0.0,1233.3709131905298,0,0,1,246.67418263810598,61.668545659526494,308.34272829763245,161176.91093573844,2016,SCF,0,1,0.0,5,0.21155247813411077
136,1361,7182.433713505726,1,34,1,5,1,3,1,1,2,37479.178137262614,2,67737.9639233371,2,1,166505.07328072152,,0,0,0,1628.0496054114994,1234.6042841037204,3232.665163472379,172548.59075535514,2016,SCF,1,0,0.0,2,
137,1371,27.96128064613863,1,63,4,12,4,1,0,1,2,7108550.78670081,6,222233704.62232244,5,1,0.0,,0,0,0,151704.62232243517,219540.02254791433,153624980.83427283,0.0,2016,SCF,1,0,0.0,5,
138,1381,3940.0055348313676,1,58,4,8,2,1,0,1,0,655885.6174020957,6,1983877.1138669674,5,1,303409.24464487034,,0,0,0,33917.70011273957,49334.83652762119,1494228.8613303269,363844.4193912063,2016,SCF,1,0,0.0,3,
139,1391,5646.1987490299925,1,64,4,8,2,1,0,1,1,22487.50688235757,1,30538.26381059752,2,1,20967.305524239007,,0,0,0,357.6775648252537,0.0,937.3618940248027,20967.305524239007,2016,SCF,1,0,0.0,3,
140,1401,5607.41132147834,1,46,3,8,2,3,1,1,3,59966.68501962018,3,150224.57722660655,3,1,0.0,,0,0,0,3700.11273957159,0.0,3700.11273957159,0.0,2016,SCF,1,0,0.0,3,
141,1411,231.80689993646587,1,55,4,12,4,1,1,1,0,0.0,1,3616373.0214205184,5,1,1110033.821871477,,0,0,1,20350.620067643744,6.166854565952649,168361.2965050733,1160972.0405862457,2016,SCF,1,0,0.0,5,
142,1421,3432.9025694885086,1,52,3,13,4,3,1,2,0,147418.10067323296,5,472812.7395715896,4,1,187472.37880496055,,0,0,1,370.01127395715895,2466.7418263810596,377226.49379932357,191789.1770011274,2016,SCF,1,0,0.0,5,
143,1431,2443.098589292841,2,71,5,13,4,1,1,2,0,114936.14628760536,4,4315318.151071026,5,1,0.0,,0,0,0,3700.11273957159,0.0,268874.8590755355,0.0,2016,SCF,1,0,0.0,5,
144,1441,5.683902864671209,1,65,5,12,4,1,1,2,0,17065519.111833576,6,305428272.82976323,5,1,0.0,,0,0,0,0.0,0.0,279457181.51071024,0.0,2016,SCF,1,0,0.0,5,
145,1451,5078.696082175471,2,22,1,12,4,5,1,2,0,5621.876720589393,1,4440.135287485908,1,2,0.0,530.3494926719278,1,1,0,4489.470124013529,0.0,4526.471251409244,86.33596392333709,2016,SCF,0,1,1.0,5,0.8708778584434914
146,1461,5249.588719302858,2,29,1,8,2,1,1,2,1,19988.895006540064,1,8263.58511837655,1,2,0.0,986.6967305524239,0,0,0,863.3596392333709,0.0,863.3596392333709,33301.0146561443,2016,SCF,0,1,0.0,3,0.59234693877551
147,1471,5065.569010722146,1,56,4,2,1,3,1,1,4,74958.35627452523,3,401708.9064261556,3,1,6166.854565952649,,1,1,0,0.0,0.0,37001.1273957159,17267.19278466742,2016,SCF,1,0,1.0,2,
148,1481,5288.054820793099,1,62,4,10,3,1,0,1,0,24986.11875817508,1,170205.18602029313,3,1,0.0,,0,0,0,370.01127395715895,616.6854565952649,3823.4498308906427,26887.48590755355,2016,SCF,1,0,0.0,4,
149,1491,3436.553576132039,1,52,3,12,4,1,1,1,1,273598.0004020171,6,1818605.4114994362,5,1,555016.9109357385,,0,1,0,8140.248027057497,0.0,1367314.9943630213,1047131.9052987598,2016,SCF,1,0,1.0,5,
150,1501,3638.931119932193,2,54,3,10,3,1,1,2,0,34980.56626144511,2,807857.9481397971,4,1,0.0,,0,0,0,2466.7418263810596,0.0,2466.7418263810596,22200.676437429538,2016,SCF,1,0,0.0,4,
151,1511,6828.020715879275,2,58,4,11,3,1,1,2,0,32481.9543856276,2,368679.2333709132,3,1,18500.56369785795,,0,0,0,49.33483652762119,0.0,207995.67080045096,24322.07440811725,2016,SCF,1,0,0.0,4,
153,1531,6075.59558971104,1,71,5,5,1,1,0,1,0,23736.812820266325,1,185091.97294250282,3,1,0.0,,0,0,0,86.33596392333709,0.0,86.33596392333709,986.6967305524239,2016,SCF,1,0,0.0,2,
154,1541,47.98434938964565,2,77,6,9,3,1,0,2,0,2236257.6288566696,6,62822980.83427283,5,1,0.0,,0,0,0,777023.6753100338,44401.352874859076,51696741.82638106,0.0,2016,SCF,1,0,0.0,4,
155,1551,3236.8133733081745,1,48,3,9,3,1,0,1,2,68711.82658498145,3,18377.226606538894,2,2,0.0,1110.033821871477,0,1,0,616.6854565952649,0.0,22447.350620067642,24790.75535512965,2016,SCF,0,1,1.0,4,0.19385899814471247
156,1561,6170.501361674922,1,50,3,13,4,3,1,1,2,158661.85411441172,5,263892.04058624577,3,1,308342.7282976325,,1,1,1,1233.3709131905298,0.0,72892.22096956031,321712.4689966178,2016,SCF,1,0,1.0,5,
157,1571,303.4290577570938,1,65,5,13,4,1,1,1,0,1755274.842761799,6,71619382.18714769,5,1,0.0,,0,0,0,259007.89177001128,0.0,56463720.40586246,863359.6392333709,2016,SCF,1,0,0.0,5,
158,1581,4759.189785653407,2,35,2,12,4,1,1,2,2,59966.68501962018,3,19881.93912063134,2,2,0.0,1356.708004509583,1,1,1,148.0045095828636,0.0,27528.838782412626,7646.899661781285,2016,SCF,0,1,1.0,5,0.2714923469387755
159,1591,1702.0816132631146,1,57,4,13,4,1,1,1,0,207384.78569285315,5,56328666.290868096,5,1,333010.14656144305,,0,0,0,740022.5479143179,0.0,740022.5479143179,535899.6617812852,2016,SCF,1,0,0.0,5,
160,1601,2691.5338799160327,1,66,5,13,4,1,0,1,0,2511104.9351965953,6,12766992.333709132,5,1,61668.54565952649,,0,0,0,170205.18602029313,7464360.766629087,11026335.963923337,61668.54565952649,2016,SCF,1,0,0.0,5,
161,1611,6952.872990764723,1,29,1,12,4,1,1,1,0,81204.885964069,3,112976.77564825254,2,1,86335.9639233371,,0,0,0,13567.080045095829,39467.86922209695,65368.65839909808,86335.9639233371,2016,SCF,1,0,0.0,5,
162,1621,5176.243960766383,1,48,3,12,4,2,1,1,1,106191.00472224408,4,57290.07891770011,2,1,108536.64036076663,,1,1,0,283.67531003382186,518.0157835400225,44339.68432919955,136657.4971815107,2016,SCF,1,0,1.0,5,
163,1631,2901.380692183971,1,41,2,10,3,5,1,1,0,7495.835627452522,1,7091.882750845547,1,2,0.0,357.6775648252537,0,1,0,0.0,0.0,431.67981961668545,0.0,2016,SCF,0,1,1.0,4,0.5726020408163266
164,1641,4666.496216816001,1,27,1,12,4,2,1,2,0,31232.648447718846,2,-22447.350620067642,1,2,0.0,394.67869222096954,0,1,1,0.0,123.33709131905299,246.67418263810598,29107.553551296503,2016,SCF,0,1,1.0,5,0.1516408163265306
165,1651,4336.60373080634,1,40,2,11,3,1,1,1,4,118684.06410133162,4,226150.89064261556,3,1,69068.77113866968,,0,0,0,37494.47576099211,5377.49718151071,92206.80947012402,69068.77113866968,2016,SCF,1,0,0.0,4,
166,1661,1853.5771369882902,1,49,3,9,3,1,1,1,0,364797.333869356,6,2522255.8511837656,5,1,244207.44081172493,,0,0,0,252471.02593010146,260857.94813979708,1282594.746335964,349043.96843291994,2016,SCF,1,0,0.0,4,
